workerid,proliferate.condition,first_response_value,item,item_number,item_type,response,sentence,sentence_id,trial_sequence_total,wrong_attempts,error
5384,Experiment Group,,,practice_good,practice_good,0.97,,,0,0,
5384,Experiment Group,,,practice_bad,practice_bad,0.13,,,0,0,
5384,Experiment Group,,12,,,0.17,Derek drafted the proposal which you supposed that the directors approved that evening.,1123,1,,
5384,Experiment Group,,2,,,0.71,Mary recognizes the employees who we think that completed the report very early.,1021,2,,
5384,Experiment Group,,16,,,0.93,Oliver examined the prototype which you assume the candidates designed last spring.,1164,3,,
5384,Experiment Group,,15,,,0.68,Natalie invites the guests who we suppose delivered the packages this afternoon.,1152,4,,
5384,Experiment Group,,9,,,0.98,Ben respects the professors who we assume that established the system long ago.,1091,5,,
5384,Experiment Group,,8002,,,0.99,Barry likes drinking milkshakes. ,8002,6,,
5384,Experiment Group,,9007,,,0.11,"Promise to wash, Neal did the car.",9007,7,,
5384,Experiment Group,,9008,,,0.56,"Want to eat, James did the pie.",9008,8,,
5384,Experiment Group,,9002,,,0,The money was stolen the money.,9002,9,,
5384,Experiment Group,,11,,,0.99,Paul visits the technicians who we claim that processed the application earlier today.,1111,10,,
5384,Experiment Group,,9006,,,0.16,What was that the movers would break feared by the family?,9006,11,,
5384,Experiment Group,,9003,,,0.1,Matthew the problem solved after thinking about it careful.,9003,12,,
5384,Experiment Group,,8,,,0.77,Charles notices the experts who you think that updated the software last month.,1081,13,,
5384,Experiment Group,,9001,,,0.01,John was kissed John.,9001,14,,
5384,Experiment Group,,6,,,0.53,Emily meets the colleagues who you suppose that finalized the plan right away.,1061,15,,
5384,Experiment Group,,9005,,,0.06,Who was that the principal would fire expected by the reporters?,9005,16,,
5384,Experiment Group,,8005,,,0.96,Vivian attempted to write short stories.,8005,17,,
5384,Experiment Group,,8006,,,0.99,Tommy attempted to take a picture.,8006,18,,
5384,Experiment Group,,8008,,,0.98,It seems to Dave that Gregory left deliberately. ,8008,19,,
5384,Experiment Group,,14,,,0.6,Kevin thanked the assistants who you think that prepared the presentation yesterday.,1141,20,,
5384,Experiment Group,,8001,,,0.97,Joshua hates eating sushi. ,8001,21,,
5384,Experiment Group,,5,,,0.56,Janice likes the teachers who we claim that reviewed the manuscript quite early.,1051,22,,
5384,Experiment Group,,8003,,,0.99,The manager reviewed the report before the meeting started.,8003,23,,
5384,Experiment Group,,10,,,0.61,Daniel remembers the agents who you said that archived the document pretty efficiently.,1101,24,,
5384,Experiment Group,,8007,,,0.98,It seems to Carla that Robert studied for the test effectively.,8007,25,,
5384,Experiment Group,,8004,,,0.99,Anna borrowed a book from the library yesterday afternoon.,8004,26,,
5384,Experiment Group,,13,,,0.54,Laura greets the neighbors who we believe that organized the festival last weekend.,1131,27,,
5384,Experiment Group,,9004,,,0,The visitors the paintings admires  in the museum yesterday.,9004,28,,
5384,Experiment Group,,4,,,1,Kate documented the complaint which you said that the workers filed this week.,1043,29,,
5384,Experiment Group,,7,,,0.97,Jake cancelled the meeting which we believe the secretaries scheduled this morning.,1074,30,,
5384,Experiment Group,,3,,,0.49,Sophia identifies the researchers who we assume that published the article last year.,1031,31,,
5384,Experiment Group,,1,,,1,Julia knows the students who you believe submitted the assignment on time.,1012,32,,
5421,Experiment Group,,,practice_good,practice_good,0.99,,,0,0,
5421,Experiment Group,,,practice_bad,practice_bad,0.04,,,0,0,
5421,Experiment Group,,13,,,0.45,Laura greets the neighbors who we believe that organized the festival last weekend.,1131,1,,
5421,Experiment Group,,9,,,0.76,Ben respects the professors who we assume established the system long ago.,1092,2,,
5421,Experiment Group,,15,,,0.72,Natalie received the packages which we suppose that the guests delivered this afternoon.,1153,3,,
5421,Experiment Group,,2,,,0.68,Mary read the report which we think the employees completed very early. ,1024,4,,
5421,Experiment Group,,9008,,,0.13,"Want to eat, James did the pie.",9008,5,,
5421,Experiment Group,,8006,,,0.98,Tommy attempted to take a picture.,8006,6,,
5421,Experiment Group,,8,,,0.55,Charles notices the experts who you think that updated the software last month.,1081,7,,
5421,Experiment Group,,8002,,,0.99,Barry likes drinking milkshakes. ,8002,8,,
5421,Experiment Group,,9003,,,0.24,Matthew the problem solved after thinking about it careful.,9003,9,,
5421,Experiment Group,,8007,,,0.93,It seems to Carla that Robert studied for the test effectively.,8007,10,,
5421,Experiment Group,,5,,,0.32,Janice likes the teachers who we claim that reviewed the manuscript quite early.,1051,11,,
5421,Experiment Group,,9004,,,0.14,The visitors the paintings admires  in the museum yesterday.,9004,12,,
5421,Experiment Group,,12,,,0.61,Derek supports the directors who you supposed that approved the proposal that evening.,1121,13,,
5421,Experiment Group,,9007,,,0.17,"Promise to wash, Neal did the car.",9007,14,,
5421,Experiment Group,,8001,,,0.99,Joshua hates eating sushi. ,8001,15,,
5421,Experiment Group,,7,,,0.59,Jake encounters the secretaries who we believe that scheduled the meeting this morning.,1071,16,,
5421,Experiment Group,,8004,,,0.98,Anna borrowed a book from the library yesterday afternoon.,8004,17,,
5421,Experiment Group,,9005,,,0.17,Who was that the principal would fire expected by the reporters?,9005,18,,
5421,Experiment Group,,9002,,,0.01,The money was stolen the money.,9002,19,,
5421,Experiment Group,,10,,,0.35,Daniel remembers the agents who you said that archived the document pretty efficiently.,1101,20,,
5421,Experiment Group,,8008,,,0.88,It seems to Dave that Gregory left deliberately. ,8008,21,,
5421,Experiment Group,,8003,,,0.98,The manager reviewed the report before the meeting started.,8003,22,,
5421,Experiment Group,,3,,,0.54,Sophia identifies the researchers who we assume that published the article last year.,1031,23,,
5421,Experiment Group,,9006,,,0,What was that the movers would break feared by the family?,9006,24,,
5421,Experiment Group,,1,,,0.52,Julia knows the students who you believe that submitted the assignment on time.,1011,25,,
5421,Experiment Group,,8005,,,0.98,Vivian attempted to write short stories.,8005,26,,
5421,Experiment Group,,11,,,0.33,Paul visits the technicians who we claim that processed the application earlier today.,1111,27,,
5421,Experiment Group,,9001,,,0.01,John was kissed John.,9001,28,,
5421,Experiment Group,,4,,,0.81,Kate called the workers who you said filed the complaint this week.,1042,29,,
5421,Experiment Group,,14,,,0.74,Kevin reviewed the presentation which you think that the assistants prepared yesterday.,1143,30,,
5421,Experiment Group,,16,,,0.84,Oliver examined the prototype which you assume the candidates designed last spring.,1164,31,,
5421,Experiment Group,,6,,,0.81,Emily meets the colleagues who you suppose that finalized the plan right away.,1061,32,,
5416,Experiment Group,,,practice_good,practice_good,1,,,0,0,
5416,Experiment Group,,,practice_bad,practice_bad,0,,,0,0,
5416,Experiment Group,,13,,,1,Laura greets the neighbors who we believe organized the festival last weekend.,1132,1,,
5416,Experiment Group,,16,,,1,Oliver examined the prototype which you assume that the candidates designed last spring.,1163,2,,
5416,Experiment Group,,1,,,1,Julia graded the assignment which you believe the students submitted on time.,1014,3,,
5416,Experiment Group,,12,,,1,Derek supports the directors who you supposed that approved the proposal that evening.,1121,4,,
5416,Experiment Group,,9007,,,1,"Promise to wash, Neal did the car.",9007,5,,
5416,Experiment Group,,6,,,0,Emily meets the colleagues who you suppose that finalized the plan right away.,1061,6,,
5416,Experiment Group,,8001,,,1,Joshua hates eating sushi. ,8001,7,,
5416,Experiment Group,,9006,,,0,What was that the movers would break feared by the family?,9006,8,,
5416,Experiment Group,,9003,,,0,Matthew the problem solved after thinking about it careful.,9003,9,,
5416,Experiment Group,,3,,,1,Sophia identifies the researchers who we assume that published the article last year.,1031,10,,
5416,Experiment Group,,8002,,,1,Barry likes drinking milkshakes. ,8002,11,,
5416,Experiment Group,,5,,,1,Janice likes the teachers who we claim that reviewed the manuscript quite early.,1051,12,,
5416,Experiment Group,,9008,,,0,"Want to eat, James did the pie.",9008,13,,
5416,Experiment Group,,9001,,,0,John was kissed John.,9001,14,,
5416,Experiment Group,,14,,,0,Kevin thanked the assistants who you think that prepared the presentation yesterday.,1141,15,,
5416,Experiment Group,,8008,,,1,It seems to Dave that Gregory left deliberately. ,8008,16,,
5416,Experiment Group,,8003,,,1,The manager reviewed the report before the meeting started.,8003,17,,
5416,Experiment Group,,8006,,,1,Tommy attempted to take a picture.,8006,18,,
5416,Experiment Group,,9004,,,0,The visitors the paintings admires  in the museum yesterday.,9004,19,,
5416,Experiment Group,,8007,,,1,It seems to Carla that Robert studied for the test effectively.,8007,20,,
5416,Experiment Group,,10,,,0,Daniel remembers the agents who you said that archived the document pretty efficiently.,1101,21,,
5416,Experiment Group,,8004,,,1,Anna borrowed a book from the library yesterday afternoon.,8004,22,,
5416,Experiment Group,,9002,,,0,The money was stolen the money.,9002,23,,
5416,Experiment Group,,9,,,1,Ben respects the professors who we assume that established the system long ago.,1091,24,,
5416,Experiment Group,,9005,,,0,Who was that the principal would fire expected by the reporters?,9005,25,,
5416,Experiment Group,,15,,,1,Natalie invites the guests who we suppose that delivered the packages this afternoon.,1151,26,,
5416,Experiment Group,,8005,,,1,Vivian attempted to write short stories.,8005,27,,
5416,Experiment Group,,11,,,1,Paul visits the technicians who we claim that processed the application earlier today.,1111,28,,
5416,Experiment Group,,8,,,0,Charles notices the experts who you think that updated the software last month.,1081,29,,
5416,Experiment Group,,2,,,1,Mary recognizes the employees who we think completed the report very early.,1022,30,,
5416,Experiment Group,,4,,,1,Kate documented the complaint which you said that the workers filed this week.,1043,31,,
5416,Experiment Group,,7,,,1,Jake cancelled the meeting which we believe the secretaries scheduled this morning.,1074,32,,
5428,Experiment Group,,,practice_good,practice_good,0.86,,,0,0,
5428,Experiment Group,,,practice_bad,practice_bad,0.08,,,0,0,
5428,Experiment Group,,3,,,0.34,Sophia identifies the researchers who we assume that published the article last year.,1031,1,,
5428,Experiment Group,,10,,,0.91,Daniel remembers the agents who you said archived the document pretty efficiently.,1102,2,,
5428,Experiment Group,,12,,,0.06,Derek drafted the proposal which you supposed that the directors approved that evening.,1123,3,,
5428,Experiment Group,,4,,,0.8,Kate documented the complaint which you said the workers filed this week.,1044,4,,
5428,Experiment Group,,8003,,,1,The manager reviewed the report before the meeting started.,8003,5,,
5428,Experiment Group,,11,,,0.33,Paul visits the technicians who we claim that processed the application earlier today.,1111,6,,
5428,Experiment Group,,9002,,,0.3,The money was stolen the money.,9002,7,,
5428,Experiment Group,,7,,,0.46,Jake encounters the secretaries who we believe that scheduled the meeting this morning.,1071,8,,
5428,Experiment Group,,9003,,,0.06,Matthew the problem solved after thinking about it careful.,9003,9,,
5428,Experiment Group,,9004,,,0.22,The visitors the paintings admires  in the museum yesterday.,9004,10,,
5428,Experiment Group,,8008,,,0.57,It seems to Dave that Gregory left deliberately. ,8008,11,,
5428,Experiment Group,,9008,,,0.4,"Want to eat, James did the pie.",9008,12,,
5428,Experiment Group,,1,,,0.65,Julia knows the students who you believe that submitted the assignment on time.,1011,13,,
5428,Experiment Group,,9001,,,0.06,John was kissed John.,9001,14,,
5428,Experiment Group,,9,,,0.62,Ben respects the professors who we assume that established the system long ago.,1091,15,,
5428,Experiment Group,,8007,,,0.94,It seems to Carla that Robert studied for the test effectively.,8007,16,,
5428,Experiment Group,,9007,,,0.19,"Promise to wash, Neal did the car.",9007,17,,
5428,Experiment Group,,8,,,0.4,Charles notices the experts who you think that updated the software last month.,1081,18,,
5428,Experiment Group,,9005,,,0.15,Who was that the principal would fire expected by the reporters?,9005,19,,
5428,Experiment Group,,8001,,,0.99,Joshua hates eating sushi. ,8001,20,,
5428,Experiment Group,,6,,,0.53,Emily meets the colleagues who you suppose that finalized the plan right away.,1061,21,,
5428,Experiment Group,,8005,,,0.97,Vivian attempted to write short stories.,8005,22,,
5428,Experiment Group,,16,,,0.52,Oliver interviewed the candidates who you assume that designed the prototype last spring.,1161,23,,
5428,Experiment Group,,8004,,,0.98,Anna borrowed a book from the library yesterday afternoon.,8004,24,,
